name,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
IMU20,1695904125555000000,9.873687744140625,-0.28969839215278625,0.4405331015586853,17.5625,-1.375,1.1875,-31.600000381469727,35.84000015258789,27.384614944458008
IMU20,1695904125652000000,9.797073364257812,-0.3663128614425659,0.5434837937355042,9.5,-0.75,0.875,-31.440000534057617,36.79999923706055,25.30769157409668
IMU20,1695904125750000000,10.122684478759766,-0.09816227108240128,-0.4668693244457245,1.125,0.125,0.3125,-31.239999771118164,37.20000076293945,23.461538314819336
IMU20,1695904125896000000,10.077195167541504,-0.05506663769483566,-0.026336219161748886,1.3125,-0.0625,-0.9375,-31.239999771118164,37.880001068115234,22.69230842590332
IMU20,1695904125945000000,9.931148529052734,0.08858545869588852,-0.14604629576206207,2.9375,-0.0625,-0.8125,-31.040000915527344,37.63999938964844,22.538461685180664
IMU20,1695904126042000000,10.261548042297363,0.023942016065120697,-0.07661445438861847,4.5,-0.3125,-1.25,-30.84000015258789,37.36000061035156,22.30769157409668
IMU20,1695904126140000000,9.897629737854004,-0.06464344263076782,-0.0933738648891449,6.375,-0.5,-1.625,-31.040000915527344,36.959999084472656,22
IMU20,1695904126238000000,9.651026725769043,-0.0933738648891449,-0.011971008032560349,7.5625,-0.25,-2.375,-31.31999969482422,37.08000183105469,21.615385055541992
IMU20,1695904126383000000,9.99339771270752,0.33279404044151306,-0.15322890877723694,9.8125,-0.3125,-2.6875,-31.239999771118164,36.7599983215332,20.846153259277344
IMU20,1695904126481000000,10.445901870727539,0.1173158809542656,-0.24660277366638184,11.375,-0.875,-2.875,-31.559999465942383,36.2400016784668,19.615385055541992
IMU20,1695904126578000000,9.667786598205566,0.0071826050989329815,0.028730420395731926,12.75,-0.25,-3.375,-31.520000457763672,35.959999084472656,19
IMU20,1695904126676000000,10.414776802062988,0.6943184733390808,0.5195417404174805,13.375,-0.125,-3.4375,-31.760000228881836,35.52000045776367,17.615385055541992
IMU20,1695904126773000000,10.211270332336426,0.773327112197876,0.31364041566848755,12.25,0,-2.5625,-31.920000076293945,35.15999984741211,16.30769157409668
IMU20,1695904126871000000,8.372523307800293,-0.325611412525177,0.416591078042984,12.9375,-0.4375,-4,-32.36000061035156,34.36000061035156,14.615385055541992
IMU20,1695904126968000000,10.046070098876953,-0.20111294090747833,0.26336216926574707,11.9375,-0.625,-2.5625,-32.68000030517578,33.68000030517578,13.615385055541992
IMU20,1695904127067000000,9.459490776062012,0.0933738648891449,0.11013327538967133,10.25,-0.375,-3.6875,-33,33.15999984741211,12.384614944458008
IMU20,1695904127163000000,9.998186111450195,0.6416460275650024,0.12210428714752197,8.875,0.125,-2.5,-33.20000076293945,32.84000015258789,10.923076629638672
IMU20,1695904127261000000,9.696516990661621,0.047884032130241394,0.13168108463287354,7.25,-0.125,-1.8125,-33.959999084472656,32.47999954223633,10.230769157409668
IMU20,1695904127408000000,9.916783332824707,0.3208230137825012,0.12210428714752197,5.4375,0.0625,-1.1875,-34.040000915527344,32.15999984741211,9.615385055541992
IMU20,1695904127457000000,9.761159896850586,0.023942016065120697,-0.043095629662275314,4.3125,-0.125,-1.5,-34.20000076293945,32.040000915527344,9.307692527770996
IMU20,1695904127554000000,9.809043884277344,0.002394201699644327,0.05027823522686958,1.5,0.125,-0.1875,-34.279998779296875,31.8799991607666,8.461538314819336
IMU20,1695904127651000000,9.696516990661621,0.35913026332855225,-0.026336219161748886,-0.0625,-0.0625,-0.1875,-34.400001525878906,31.600000381469727,8.076923370361328
IMU20,1695904127798000000,9.8784761428833,0.26815059781074524,-0.014365210197865963,0.1875,-0.0625,-0.3125,-34.880001068115234,31.440000534057617,8.15384578704834
IMU20,1695904127847000000,9.773131370544434,0.2609679698944092,0.10055647045373917,0,0.1875,0,-34.7599983215332,31.559999465942383,8.307692527770996
IMU20,1695904127944000000,9.768342971801758,0.17238251864910126,-0.05746084079146385,-0.0625,0.0625,0.25,-35.08000183105469,31.399999618530273,8.384614944458008
IMU20,1695904128090000000,9.799467086791992,0.272938996553421,0.038307227194309235,0.125,0.25,0,-35.15999984741211,31.639999389648438,8.076923370361328
IMU20,1695904128187000000,9.77791976928711,0.19632454216480255,0.011971008032560349,0.1875,0.1875,0.25,-35.15999984741211,31.719999313354492,8.384614944458008
IMU20,1695904128285000000,9.864110946655273,0.26575639843940735,0.023942016065120697,0.1875,0.25,0,-34.959999084472656,31.719999313354492,8.615385055541992
IMU20,1695904128382000000,9.792284965515137,0.24660277366638184,0.0071826050989329815,-0.0625,0.0625,0.125,-34.959999084472656,31.639999389648438,8.615385055541992
IMU20,1695904128528000000,9.801861763000488,0.24660277366638184,0.028730420395731926,0,0.1875,0,-35.119998931884766,31.639999389648438,8.076923370361328
IMU20,1695904128577000000,9.780313491821289,0.2561795711517334,0.021547814831137657,0,0.1875,0,-35.279998779296875,31.68000030517578,8.230769157409668
IMU20,1695904128675000000,9.770736694335938,0.27054479718208313,-0.019153613597154617,0,0.0625,0,-35.08000183105469,31.68000030517578,8.461538314819336
IMU20,1695904128870000000,9.763554573059082,0.2609679698944092,0.009576806798577309,0,0.1875,0,-34.91999816894531,31.559999465942383,8
IMU20,1695904128919000000,9.763554573059082,0.24660277366638184,0.023942016065120697,0,0.0625,0.125,-34.63999938964844,31.68000030517578,8.307692527770996
IMU20,1695904128968000000,9.794678688049316,0.2346317619085312,0.002394201699644327,0,0,0.0625,-34.880001068115234,31.799999237060547,8.615385055541992
IMU20,1695904129065000000,9.81383228302002,0.2561795711517334,0.043095629662275314,0,0,0,-34.959999084472656,31.719999313354492,8.307692527770996
IMU20,1695904129163000000,9.780313491821289,0.2777273952960968,0.009576806798577309,0.0625,0.0625,0,-34.91999816894531,31.559999465942383,8.230769157409668
IMU20,1695904129261000000,9.775525093078613,0.24420857429504395,0,0,0,0,-35.08000183105469,31.639999389648438,8
IMU20,1695904129358000000,9.806650161743164,0.23942016065120697,0.019153613597154617,-0.0625,-0.0625,0,-35,31.8799991607666,7.692307472229004
IMU20,1695904129455000000,9.806650161743164,0.2585737705230713,-0.004788403399288654,0,0.0625,-0.0625,-35.040000915527344,31.600000381469727,8
IMU20,1695904129553000000,9.794678688049316,0.27054479718208313,0.016759412363171577,0,0,0,-35.20000076293945,31.959999084472656,8.538461685180664
IMU20,1695904129650000000,9.804255485534668,0.2777273952960968,0.009576806798577309,0.0625,0.0625,0,-34.959999084472656,31.799999237060547,8.615385055541992
IMU20,1695904129748000000,9.806650161743164,0.2585737705230713,0.023942016065120697,0,0.1875,0,-34.91999816894531,31.639999389648438,8.230769157409668
IMU20,1695904129894000000,9.799467086791992,0.2346317619085312,0.031124621629714966,0.0625,0,0.1875,-34.79999923706055,31.719999313354492,8.230769157409668
IMU20,1695904129991000000,9.806650161743164,0.24660277366638184,0.031124621629714966,0.1875,0,-0.125,-34.79999923706055,31.8799991607666,8.384614944458008
IMU20,1695904130089000000,9.787496566772461,0.2825157940387726,0,-0.0625,0,0,-34.959999084472656,31.719999313354492,8.307692527770996
IMU20,1695904130186000000,9.78989028930664,0.24420857429504395,0.011971008032560349,0,0,0.1875,-34.91999816894531,31.639999389648438,8.076923370361328
IMU20,1695904130333000000,9.78989028930664,0.27054479718208313,0.004788403399288654,0.125,0.125,0.125,-34.79999923706055,31.639999389648438,8.538461685180664
IMU20,1695904130381000000,9.809043884277344,0.2753331959247589,0.009576806798577309,0.0625,-0.125,0.0625,-34.959999084472656,31.559999465942383,8.384614944458008
IMU20,1695904130479000000,9.801861763000488,0.2513911724090576,0,0.125,0,-0.125,-34.79999923706055,31.639999389648438,8.384614944458008
IMU20,1695904130576000000,9.804255485534668,0.2609679698944092,0.009576806798577309,0,0,0.125,-35.040000915527344,31.799999237060547,8.307692527770996
IMU20,1695904130674000000,9.78989028930664,0.2561795711517334,-0.011971008032560349,0.125,0.125,-0.125,-34.959999084472656,31.760000228881836,8.615385055541992
IMU20,1695904130772000000,9.825803756713867,0.2585737705230713,0.011971008032560349,0,0.125,0,-35.040000915527344,31.719999313354492,8.538461685180664
IMU20,1695904130869000000,9.794678688049316,0.2561795711517334,0.047884032130241394,0.0625,0.0625,-0.0625,-34.959999084472656,31.520000457763672,8.538461685180664
IMU20,1695904130966000000,9.809043884277344,0.26815059781074524,-0.0071826050989329815,0.0625,0,0.0625,-35.040000915527344,31.600000381469727,8.384614944458008
IMU20,1695904131064000000,9.787496566772461,0.2801215946674347,0.011971008032560349,0,0,0,-34.79999923706055,31.639999389648438,8.384614944458008
IMU20,1695904131161000000,9.799467086791992,0.2753331959247589,0,0,0,0,-35.15999984741211,31.639999389648438,8.307692527770996
IMU20,1695904131261000000,9.782708168029785,0.24420857429504395,-0.011971008032560349,0,0,0.0625,-35,31.600000381469727,8.230769157409668
IMU20,1695904131356000000,9.818620681762695,0.26815059781074524,0.031124621629714966,0,0.0625,0,-35.040000915527344,31.84000015258789,8.461538314819336
IMU20,1695904131454000000,9.809043884277344,0.2753331959247589,-0.004788403399288654,0.0625,0.0625,0,-35,31.68000030517578,7.538461685180664
IMU20,1695904131600000000,9.806650161743164,0.27054479718208313,0.023942016065120697,0,0.125,0,-35.040000915527344,31.68000030517578,7.846153736114502
IMU20,1695904131697000000,9.792284965515137,0.24899697303771973,0.002394201699644327,0.0625,0,0,-34.84000015258789,31.600000381469727,8.461538314819336
IMU20,1695904131795000000,9.792284965515137,0.2801215946674347,0.011971008032560349,0.0625,0,0.0625,-35.08000183105469,31.799999237060547,8.538461685180664
IMU20,1695904131892000000,9.780313491821289,0.27054479718208313,-0.009576806798577309,0.0625,0,0,-35,31.799999237060547,8.923076629638672
IMU20,1695904131990000000,9.806650161743164,0.28730419278144836,0.038307227194309235,0,0.0625,0,-35.08000183105469,31.600000381469727,8.15384578704834
IMU20,1695904132136000000,9.818620681762695,0.2753331959247589,-0.0071826050989329815,0,0.0625,0.1875,-35.08000183105469,31.600000381469727,8.384614944458008
IMU20,1695904132185000000,9.773131370544434,0.2825157940387726,-0.002394201699644327,-0.0625,0,0.0625,-35.119998931884766,31.639999389648438,8.15384578704834
IMU20,1695904132283000000,9.832985877990723,0.2801215946674347,0.016759412363171577,0,0,0,-35.15999984741211,31.68000030517578,8.15384578704834
IMU20,1695904132380000000,9.81383228302002,0.26336216926574707,0.035913024097681046,0.0625,0,0,-34.880001068115234,31.719999313354492,8.230769157409668
IMU20,1695904132478000000,9.801861763000488,0.24660277366638184,0.016759412363171577,0,0.0625,0.125,-35,31.799999237060547,7.692307472229004
IMU20,1695904132575000000,9.785101890563965,0.24660277366638184,0.011971008032560349,0,0,0,-35.15999984741211,31.639999389648438,8.307692527770996
IMU20,1695904132673000000,9.86889934539795,0.3663128614425659,0.016759412363171577,0,0.125,0.1875,-34.84000015258789,31.559999465942383,7.692307472229004
IMU20,1695904132770000000,9.641449928283691,0.18914192914962769,-0.040701426565647125,0.125,0.0625,0.125,-34.91999816894531,31.68000030517578,8.384614944458008
IMU20,1695904132868000000,9.928753852844238,0.33997663855552673,-0.08619125932455063,0.125,-0.0625,0.125,-34.7599983215332,31.479999542236328,8.15384578704834
IMU20,1695904132967000000,9.919177055358887,0.3495534360408783,0,0.0625,0,0.125,-34.63999938964844,31.68000030517578,8.692307472229004
IMU20,1695904133063000000,9.351751327514648,-0.16998831927776337,-0.11013327538967133,-0.0625,0,-0.3125,-34.47999954223633,31.479999542236328,8.307692527770996
IMU20,1695904133209000000,9.943119049072266,0.5171475410461426,0.06224924325942993,-0.0625,0,0.3125,-34.439998626708984,31.600000381469727,8.384614944458008
IMU20,1695904133258000000,9.627084732055664,0.26336216926574707,0.11971008032560349,0,0.125,0.0625,-34.599998474121094,31.399999618530273,8.307692527770996
IMU20,1695904133404000000,9.39484691619873,0.05985504016280174,-0.1388636976480484,-0.0625,0,-0.4375,-34.560001373291016,31.479999542236328,8.615385055541992
IMU20,1695904133501000000,9.677363395690918,0.5482721924781799,-0.08619125932455063,0,0.25,0.0625,-34.52000045776367,31.239999771118164,8.307692527770996
IMU20,1695904133599000000,10.254365921020508,0.5674257874488831,0.05506663769483566,0,0,0.1875,-34.79999923706055,31.479999542236328,8.384614944458008
IMU20,1695904133696000000,9.856927871704102,0.43335050344467163,0.038307227194309235,-0.375,0.1875,0,-34.599998474121094,31.600000381469727,7.92307710647583
IMU20,1695904133794000000,10.247182846069336,0.37828385829925537,0.15322890877723694,-0.375,0.0625,-0.375,-34.720001220703125,31.719999313354492,8.15384578704834
IMU20,1695904133892000000,10.010157585144043,0.05985504016280174,-0.0694318488240242,-0.0625,0.0625,0.25,-34.84000015258789,31.479999542236328,7.92307710647583
IMU20,1695904133989000000,9.66539192199707,0.2537853717803955,-0.15083470940589905,0,0,0,-34.720001220703125,31.559999465942383,8.307692527770996
IMU20,1695904134086000000,10.283096313476562,0.3208230137825012,0.06464344263076782,-0.5625,0.3125,-0.25,-34.560001373291016,31.360000610351562,7.692307472229004
IMU20,1695904134184000000,9.923965454101562,0.36152446269989014,0.13168108463287354,-0.0625,0.125,0,-34.91999816894531,31.559999465942383,7.769230842590332
IMU20,1695904134282000000,9.81143856048584,0.18914192914962769,-0.016759412363171577,0,-0.0625,0.25,-34.7599983215332,31.399999618530273,8
IMU20,1695904134379000000,9.914388656616211,0.35673603415489197,0.10055647045373917,0.0625,0,-0.1875,-34.599998474121094,31.280000686645508,8
IMU20,1695904134477000000,9.835380554199219,0.3016694188117981,0.0071826050989329815,0.125,0,0.25,-34.47999954223633,31.15999984741211,7.692307472229004
IMU20,1695904134574000000,9.801861763000488,0.2585737705230713,0,-0.1875,0,0.0625,-34.63999938964844,31.239999771118164,8.15384578704834
IMU20,1695904134672000000,9.528923034667969,-0.05746084079146385,0.08379705995321274,-0.0625,0,-5.9375,-34.79999923706055,31.399999618530273,8.307692527770996
IMU20,1695904134769000000,9.402029991149902,0.026336219161748886,-0.011971008032560349,0.0625,0.125,-15.9375,-34.91999816894531,31.520000457763672,7.846153736114502
IMU20,1695904134867000000,9.706093788146973,0.5363011956214905,0.038307227194309235,-0.125,0.3125,-25.5,-34.959999084472656,30.799999237060547,8.15384578704834
IMU20,1695904134964000000,9.514557838439941,1.058237075805664,0.031124621629714966,-0.3125,0.3125,-35.3125,-35.880001068115234,30.280000686645508,8.15384578704834
IMU20,1695904135062000000,10.577583312988281,2.784456491470337,0.21787235140800476,-0.1875,0.375,-44.375,-37.08000183105469,28.600000381469727,7.538461685180664
IMU20,1695904135159000000,9.543288230895996,3.2776620388031006,0.021547814831137657,0,0,-34.125,-38.599998474121094,26.479999542236328,8
IMU20,1695904135305000000,9.63187313079834,3.936067581176758,-0.0454898327589035,0,0.5625,-25.125,-40.279998779296875,23.84000015258789,7.769230842590332
IMU20,1695904135403000000,9.526528358459473,4.091690540313721,0.12928688526153564,-0.25,0.0625,-15.1875,-41.79999923706055,21.559999465942383,7.461538314819336
IMU20,1695904135500000000,9.469067573547363,3.9240965843200684,0.08140285313129425,-0.25,0.125,-5.75,-42.63999938964844,20.079999923706055,6.769230842590332
IMU20,1695904135646000000,9.35893440246582,3.6846764087677,0.208295539021492,-1,-0.3125,0.8125,-43,19.31999969482422,6.461538314819336
IMU20,1695904135744000000,9.191340446472168,3.3734302520751953,0.1364694982767105,-5.25,-1.8125,4.875,-43.560001373291016,19.079999923706055,6.461538314819336
IMU20,1695904135792000000,9.485827445983887,3.222595453262329,0.06224924325942993,-8.5,-2.625,7.375,-43.68000030517578,18.719999313354492,7.307692527770996
IMU20,1695904135890000000,9.299078941345215,3.0837316513061523,0.2059013396501541,-12.0625,-3.8125,10.8125,-43.2400016784668,18.959999084472656,8
IMU20,1695904135988000000,9.622296333312988,2.9065608978271484,0.17477671802043915,-15.6875,-4.625,13.8125,-42.79999923706055,19.68000030517578,8.307692527770996
IMU20,1695904136085000000,9.078812599182129,2.6886885166168213,0.3543418347835541,-20.0625,-5.4375,16.625,-42.599998474121094,20.239999771118164,10.076923370361328
IMU20,1695904136183000000,9.129091262817383,2.557007312774658,0.019153613597154617,-23.625,-5.375,19.3125,-41.880001068115234,21.1200008392334,11.923076629638672
IMU20,1695904136283000000,9.931148529052734,2.0254945755004883,0.5315127968788147,-26.9375,-5.5,22.25,-40.880001068115234,22.559999465942383,13.384614944458008
IMU20,1695904136427000000,9.445125579833984,1.987187385559082,0.15801730751991272,-29.875,-4.9375,24.5,-40.36000061035156,23.84000015258789,16.153846740722656
IMU20,1695904136475000000,9.890446662902832,1.139639973640442,0.09816227108240128,-29.125,-3.1875,23.1875,-39.15999984741211,25.360000610351562,19.076923370361328
IMU20,1695904136573000000,9.488221168518066,1.3646949529647827,0.05027823522686958,-25.5,-1.875,19.75,-38.2400016784668,26.200000762939453,22.153846740722656
IMU20,1695904136670000000,9.933542251586914,0.9624690413475037,0.026336219161748886,-21.75,-1.125,17.25,-37,27,24.30769157409668
IMU20,1695904136768000000,9.737217903137207,0.529118537902832,-0.2801215946674347,-17.5625,-0.5,13.9375,-36.119998931884766,27.799999237060547,27.384614944458008
IMU20,1695904136865000000,9.75397777557373,0.5602431893348694,-0.272938996553421,-14.3125,0,10.9375,-35.119998931884766,28.15999984741211,28.846153259277344
IMU20,1695904136963000000,9.84495735168457,0.28969839215278625,-0.14844051003456116,-10.375,0.1875,8,-34.36000061035156,28.799999237060547,31.076923370361328
IMU20,1695904137109000000,9.682151794433594,0.035913024097681046,-0.0933738648891449,-6.6875,0,5.5,-33.84000015258789,28.920000076293945,32.153846740722656
IMU20,1695904137158000000,9.88086986541748,0.17956513166427612,-0.1149216815829277,-2.75,0.25,2.25,-33.599998474121094,29.559999465942383,32.46154022216797
IMU20,1695904137304000000,9.100360870361328,-0.47884032130241394,0,-0.6875,0.375,-3.0625,-33.400001525878906,29.440000534057617,32.769229888916016
IMU20,1695904137401000000,9.181763648986816,-0.4118026793003082,-0.004788403399288654,-2.75,0.125,-16.1875,-33.52000045776367,29.1200008392334,33.53845977783203
IMU20,1695904137499000000,9.478644371032715,0.5386953949928284,0.1388636976480484,-4.5,0.125,-29.0625,-33.52000045776367,28.920000076293945,34
IMU20,1695904137596000000,9.107542991638184,1.0654197931289673,0.208295539021492,-7.4375,-0.25,-41.375,-34.15999984741211,27.959999084472656,34.153846740722656
IMU20,1695904137694000000,10.311826705932617,3.1028852462768555,-0.3687070608139038,-7.9375,-0.4375,-50.5,-36.08000183105469,26.280000686645508,34.30769348144531
IMU20,1695904137791000000,9.962272644042969,3.490746021270752,-0.15801730751991272,-5.6875,-1.125,-36.9375,-37.84000015258789,23.600000381469727,34.846153259277344
IMU20,1695904137889000000,9.5624418258667,3.4811692237854004,0.06224924325942993,-4,-0.5,-23.625,-39.400001525878906,20.31999969482422,35.769229888916016
IMU20,1695904137986000000,9.600749015808105,3.8115689754486084,0.09576806426048279,-1.75,-0.125,-10,-40.63999938964844,17.959999084472656,36.230770111083984
IMU20,1695904138084000000,9.569623947143555,3.8067805767059326,0.05027823522686958,0.4375,0.3125,2,-41.599998474121094,16.280000686645508,37
IMU20,1695904138231000000,9.677363395690918,3.311180830001831,0.1843535304069519,0.0625,0.25,12.0625,-41.959999084472656,15.239999771118164,36.846153259277344
IMU20,1695904138279000000,9.799467086791992,3.3470938205718994,0.14604629576206207,0.3125,-0.0625,22.5,-42.040000915527344,15.479999542236328,36.46154022216797
IMU20,1695904138377000000,6.619967460632324,-0.038307227194309235,-0.608127236366272,2.125,0.0625,53.8125,-41.63999938964844,16.479999542236328,36.61538314819336
IMU20,1695904138474000000,9.160215377807617,1.8076221942901611,-0.0933738648891449,0.625,-0.1875,46.9375,-40.63999938964844,18.200000762939453,36.92307662963867
IMU20,1695904138572000000,9.84495735168457,1.4125789403915405,0.12210428714752197,0.5625,-0.125,51.5625,-39.279998779296875,19.959999084472656,36.92307662963867
IMU20,1695904138669000000,9.44991397857666,-0.33997663855552673,0.15083470940589905,1.1875,-0.75,61.75,-37.599998474121094,22.559999465942383,36.53845977783203
IMU20,1695904138767000000,9.184157371520996,-1.1563993692398071,0.21308395266532898,1.1875,-0.3125,51.5,-34.959999084472656,26.079999923706055,36.153846740722656
IMU20,1695904138913000000,8.848969459533691,-1.213860273361206,0.026336219161748886,1.1875,-0.1875,41.625,-32.20000076293945,29.040000915527344,35.92307662963867
IMU20,1695904139010000000,9.306262016296387,-2.516305923461914,-0.0454898327589035,0.3125,-0.3125,31.1875,-29.8799991607666,31.31999969482422,35.61538314819336
IMU20,1695904139108000000,9.215282440185547,-2.674323320388794,0.13407529890537262,0.5,-0.125,21,-28.239999771118164,32.91999816894531,36
IMU20,1695904139303000000,8.918400764465332,-3.021482467651367,0.004788403399288654,0.375,-0.125,10.75,-26.559999465942383,34.2400016784668,35.61538314819336
IMU20,1695904139307000000,9.160215377807617,-2.717418909072876,-0.6057330369949341,0,0.0625,0.5625,-25.440000534057617,35.2400016784668,35.30769348144531
IMU20,1695904139400000000,9.320627212524414,-2.8203694820404053,-0.33758243918418884,8.0625,-3.125,-0.125,-24.68000030517578,35.2400016784668,35.30769348144531
IMU20,1695904139498000000,9.251194953918457,-2.9927520751953125,-0.33997663855552673,18.125,-6.3125,0.1875,-24.639999389648438,35.31999969482422,34.769229888916016
IMU20,1695904139596000000,9.198522567749023,-2.808398485183716,-0.38067805767059326,27.875,-9.5,-0.3125,-24.639999389648438,35.720001220703125,34.69230651855469
IMU20,1695904139692000000,9.648633003234863,-2.698265314102173,-0.4836287498474121,37.0625,-12.9375,-0.625,-24.520000457763672,35.79999923706055,33.30769348144531
IMU20,1695904139790000000,9.744400978088379,-2.6216509342193604,-0.2322375625371933,47,-16.25,-0.5,-24.079999923706055,36.880001068115234,31.153846740722656
IMU20,1695904139888000000,9.210494041442871,-2.7078421115875244,-0.3926490843296051,56.3125,-19.6875,-0.6875,-24.079999923706055,38.119998931884766,27.076923370361328
IMU20,1695904139985000000,8.7484130859375,-2.456450939178467,-0.040701426565647125,66.1875,-23.0625,-0.875,-23.559999465942383,39.040000915527344,22.384614944458008
IMU20,1695904140083000000,10.189722061157227,-2.913743495941162,0.11971008032560349,76.25,-26.8125,-1,-23.200000762939453,40.20000076293945,17.769229888916016
IMU20,1695904140180000000,8.786720275878906,-2.5522189140319824,0.12689268589019775,76.75,-26.75,-0.75,-23.15999984741211,41.15999984741211,11
IMU20,1695904140278000000,10.070012092590332,-2.8419172763824463,-0.009576806798577309,76.5,-26.6875,-0.5625,-23.15999984741211,41.47999954223633,3.461538553237915
IMU20,1695904140376000000,9.66299819946289,-2.7461493015289307,-0.1364694982767105,76.875,-27.3125,-1,-23.31999969482422,41.040000915527344,-3.461538553237915
IMU20,1695904140473000000,9.658209800720215,-2.765302896499634,0.035913024097681046,76.3125,-26.5,-1.3125,-23.559999465942383,39.84000015258789,-10.769230842590332
IMU20,1695904140571000000,9.253589630126953,-2.5019407272338867,0.15083470940589905,76.5,-27.0625,-1.25,-24.280000686645508,38.720001220703125,-17.923076629638672
IMU20,1695904140668000000,9.591172218322754,-2.6120738983154297,0.15083470940589905,67.125,-24,-0.6875,-25.040000915527344,36.959999084472656,-23.846153259277344
IMU20,1695904140765000000,9.265560150146484,-2.7078421115875244,0.19393032789230347,57.625,-20.25,-0.875,-25.719999313354492,34.84000015258789,-29.69230842590332
IMU20,1695904140863000000,9.064447402954102,-2.7269957065582275,0.43095630407333374,48.375,-17.25,-0.5,-26.799999237060547,32.47999954223633,-34
IMU20,1695904141009000000,8.556877136230469,-2.8610708713531494,0.16759411990642548,37.9375,-12.9375,-0.5,-27.600000381469727,29.520000457763672,-38.153846740722656
IMU20,1695904141106000000,8.96628475189209,-2.8131868839263916,0.18914192914962769,28.875,-9.875,0,-28.31999969482422,28.31999969482422,-39.30769348144531
IMU20,1695904141206000000,9.131484985351562,-2.9975404739379883,0.33039984107017517,19.125,-6.875,0.3125,-28.799999237060547,26.280000686645508,-42.38461685180664
IMU20,1695904141301000000,9.339780807495117,-2.9065608978271484,0.272938996553421,9.5,-3.5625,0,-29.15999984741211,25.079999923706055,-42.92307662963867
IMU20,1695904141399000000,8.779537200927734,-3.622427225112915,-0.08140285313129425,-0.4375,-0.0625,0.1875,-29.719999313354492,24.040000915527344,-43.61538314819336
IMU20,1695904141496000000,8.987833023071289,-3.0358476638793945,0.08858545869588852,-1.5625,0.5,-10.5,-29.799999237060547,23.440000534057617,-43.769229888916016
IMU20,1695904141594000000,8.786720275878906,-2.7509377002716064,0.1364694982767105,-3.5625,1.125,-21.6875,-30.1200008392334,23.200000762939453,-43.61538314819336
IMU20,1695904141691000000,9.251194953918457,-2.049436569213867,0.15801730751991272,-5.125,1.125,-32.3125,-30.440000534057617,22.520000457763672,-44.07692337036133
IMU20,1695904141789000000,8.17380428314209,-1.4437036514282227,-0.1604115068912506,-7.1875,1.3125,-42.125,-31.239999771118164,21.639999389648438,-43.846153259277344
IMU20,1695904141887000000,8.540117263793945,-0.40701428055763245,0.29448679089546204,-9.3125,1.1875,-53,-32.400001525878906,20.399999618530273,-44.46154022216797
IMU20,1695904141984000000,9.995792388916016,1.2689268589019775,0.16759411990642548,-9.6875,0.1875,-56.4375,-34.2400016784668,18.399999618530273,-44.53845977783203
IMU20,1695904142081000000,10.292673110961914,1.6974890232086182,0.21308395266532898,-8.0625,-0.875,-45.9375,-36,15.760000228881836,-44.69230651855469
IMU20,1695904142179000000,9.744400978088379,2.4875755310058594,-0.19632454216480255,-5.875,-0.875,-35.5625,-37.79999923706055,13.199999809265137,-45
IMU20,1695904142277000000,9.8784761428833,2.9544448852539062,-0.05985504016280174,-4.25,-1,-24.75,-39.2400016784668,10.800000190734863,-44.846153259277344
IMU20,1695904142375000000,10.038887977600098,3.270479440689087,-0.07900865375995636,-2.625,-0.625,-14.4375,-40.400001525878906,8.119999885559082,-45.769229888916016
IMU20,1695904142521000000,10.041281700134277,3.294421434402466,-0.047884032130241394,-0.6875,-0.3125,-3.5625,-41.36000061035156,6.71999979019165,-45.46154022216797
IMU20,1695904142569000000,9.871293067932129,3.023876667022705,0.23702596127986908,-3.25,-1.1875,4.8125,-41.79999923706055,5.800000190734863,-45.846153259277344
IMU20,1695904142667000000,9.718064308166504,2.5498247146606445,0.3543418347835541,-8.375,-2.375,15.0625,-41.63999938964844,6,-45.92307662963867
IMU20,1695904142764000000,9.90241813659668,2.0829553604125977,0.2106897532939911,-14.1875,-3.3125,24.375,-41.599998474121094,6.480000019073486,-45.846153259277344
IMU20,1695904142913000000,9.864110946655273,1.7788918018341064,0.3280056416988373,-19.5625,-3.25,33.25,-41.279998779296875,8.119999885559082,-45.07692337036133
IMU20,1695904143008000000,9.797073364257812,0.9768342971801758,0.2753331959247589,-25.0625,-2.75,42.3125,-41.040000915527344,11.199999809265137,-43.69230651855469
IMU20,1695904143105000000,10.572794914245605,0.10773907601833344,-0.13168108463287354,-29.875,-1.0625,51.4375,-39.84000015258789,14.520000457763672,-42.846153259277344
IMU20,1695904143251000000,9.706093788146973,-0.35673603415489197,-0.07182604819536209,-27.25,1.5625,46.875,-38.400001525878906,18.520000457763672,-41.38461685180664
IMU20,1695904143300000000,9.215282440185547,-1.2737152576446533,-0.28730419278144836,-22.125,2.75,38,-36.20000076293945,23.399999618530273,-39.69230651855469
IMU20,1695904143398000000,9.287108421325684,-1.647210717201233,-0.11252747476100922,-16.5625,2.9375,28.3125,-33.91999816894531,27.639999389648438,-37.846153259277344
IMU20,1695904143495000000,8.968679428100586,-2.0446481704711914,-0.4118026793003082,-11.1875,2.25,19.1875,-32.040000915527344,30.799999237060547,-36.846153259277344
IMU20,1695904143593000000,9.222464561462402,-2.3678653240203857,-0.2106897532939911,-6.125,1.5625,10.6875,-30.520000457763672,32.84000015258789,-35.53845977783203
